user_id,age,income,account_balance,credit_score,num_transactions,avg_transaction_value,spending_category,risk_profile,income_to_balance_ratio,transaction_frequency,spending_efficiency,financial_health_score,age_income_interaction,high_risk_spending,conservative_profile,target_action
U1186,25,74312.31,433821.44,452,108,12325.55,travel,medium,0.1713,3.6,1.9903,3.7154,18.5781,1,0,pay_debt
U1187,68,67511.03,596155.48,476,101,38814.91,health,high,0.1132,3.37,6.8993,5.5223,45.9075,0,0,stop_spending
U1188,46,27026.12,463673.78,691,75,31653.44,entertainment,low,0.0583,2.5,14.0546,10.6191,12.432,1,1,stop_spending
U1189,55,32800.07,82636.99,800,135,11324.26,education,high,0.3969,4.5,4.143,1.8881,18.04,0,0,pay_debt
U1190,59,62007.71,745359.29,485,103,24261.15,health,medium,0.0832,3.43,4.6951,7.4405,36.5845,0,0,stop_spending
U1191,68,66689.04,125236.44,633,21,35717.03,education,low,0.5325,0.7,6.4269,1.4246,45.3485,0,1,pay_debt
U1192,51,164444.91,19746.39,849,140,24479.31,education,high,8.3274,4.67,1.7863,0.4716,83.8669,0,0,stop_spending
U1193,25,145612.33,790067.69,427,58,48287.48,travel,high,0.1843,1.93,3.9794,3.4564,36.4031,1,0,invest_more
U1194,26,142091.02,5324.0,757,85,6239.96,education,low,26.6838,2.83,0.527,0.3787,36.9437,0,1,invest_more
U1195,50,40629.95,562496.21,335,26,48998.43,entertainment,medium,0.0722,0.87,14.4716,8.4643,20.315,1,0,invest_more
U1196,51,42604.61,977103.1,300,68,15099.94,entertainment,high,0.0436,2.27,4.253,13.9017,21.7284,1,0,invest_more
U1197,40,94534.85,577071.47,620,138,45548.08,education,high,0.1638,4.6,5.7818,3.9544,37.8139,0,0,stop_spending
U1198,27,107012.17,687930.31,345,65,1933.02,entertainment,low,0.1556,2.17,0.2168,4.0195,28.8933,1,1,invest_more
U1199,64,191910.36,602144.39,521,96,13942.05,education,medium,0.3187,3.2,0.8718,2.1278,122.8226,0,0,invest_more
U1200,23,24128.34,254967.37,690,46,20062.96,entertainment,high,0.0946,1.53,9.9781,6.665,5.5495,1,0,pay_debt
U1201,35,188637.87,143243.95,508,23,31515.45,health,high,1.3169,0.77,2.0048,0.6947,66.0233,0,0,invest_more
U1202,27,132658.53,714444.97,823,46,21042.35,entertainment,medium,0.1857,1.53,1.9034,3.6187,35.8178,1,0,invest_more
U1203,52,81998.96,964017.7,553,24,13579.25,groceries,high,0.0851,0.8,1.9872,7.3141,42.6395,0,0,invest_more
U1204,67,87288.44,329357.51,391,97,45471.34,entertainment,low,0.265,3.23,6.2512,2.4479,58.4833,1,1,stop_spending
U1205,32,175082.52,225765.47,310,30,18920.08,utilities,low,0.7755,1.0,1.2968,0.9196,56.0264,0,1,save_money
U1206,69,158719.39,123503.49,839,83,29482.47,utilities,low,1.2851,2.77,2.229,0.8617,109.5164,0,1,save_money
U1207,24,110502.42,700455.54,588,146,13625.59,groceries,low,0.1578,4.87,1.4797,4.08,26.5206,0,1,invest_more
U1208,61,70419.31,751872.91,485,93,40323.64,education,high,0.0937,3.1,6.8715,6.6345,42.9558,0,0,stop_spending
U1209,61,122977.23,849630.02,788,37,13027.15,education,high,0.1447,1.23,1.2712,4.5161,75.0161,0,0,invest_more
U1210,21,39543.34,126368.36,687,150,36797.58,health,high,0.3129,5.0,11.1668,2.2407,8.3041,0,0,stop_spending
U1211,29,195154.97,707502.42,555,112,35368.66,utilities,medium,0.2758,3.73,2.1748,2.4364,56.5949,0,0,invest_more
U1212,63,161709.09,502229.25,582,114,26077.67,travel,medium,0.322,3.8,1.9352,2.1373,101.8767,1,0,invest_more
U1213,23,130770.7,86942.28,612,109,38551.86,health,low,1.5041,3.63,3.5377,0.6869,30.0773,0,1,invest_more
U1214,23,24571.71,240036.74,395,47,28808.3,health,medium,0.1024,1.57,14.069,6.0472,5.6515,0,0,invest_more
U1215,64,186621.91,808346.92,310,113,33883.95,travel,medium,0.2309,3.77,2.1788,2.7448,119.438,1,0,invest_more
U1216,57,104582.99,685121.86,845,36,20333.03,travel,high,0.1526,1.2,2.333,4.3282,59.6123,1,0,invest_more
U1217,65,11385.15,424978.91,847,93,12286.89,health,high,0.0268,3.1,12.9504,22.7951,7.4003,0,0,invest_more
U1218,29,125746.79,607373.55,472,139,45199.55,groceries,medium,0.207,4.63,4.3134,3.1202,36.4666,0,0,invest_more
U1219,28,169487.7,513684.48,352,113,24825.84,entertainment,low,0.3299,3.77,1.7577,1.9841,47.4566,1,1,save_money
U1220,36,74212.13,679063.17,420,79,15028.98,entertainment,low,0.1093,2.63,2.4302,5.6878,26.7164,1,1,save_money
U1221,59,150224.89,568841.94,522,83,46462.54,education,low,0.2641,2.77,3.7114,2.5176,88.6327,0,1,save_money
U1222,57,187728.73,892493.91,799,19,17851.63,utilities,medium,0.2103,0.63,1.1411,3.2285,107.0054,0,0,invest_more
U1223,18,66686.62,107164.06,658,52,20163.2,groceries,medium,0.6223,1.73,3.6283,1.2738,12.0036,0,0,pay_debt
U1224,49,47533.44,529096.56,457,110,6279.75,groceries,low,0.0898,3.67,1.5853,6.8937,23.2914,0,1,invest_more
U1225,29,57525.6,470698.68,683,81,18288.34,education,medium,0.1222,2.7,3.815,5.2309,16.6824,0,0,save_money
U1226,65,197980.16,656279.64,749,46,7079.73,utilities,low,0.3017,1.53,0.4291,2.3414,128.6871,0,1,save_money
U1227,20,78254.98,870514.07,503,33,9559.4,travel,medium,0.0899,1.1,1.4659,6.9111,15.651,1,0,pay_debt
U1228,60,151345.56,900997.81,464,55,47423.95,entertainment,low,0.168,1.83,3.7602,3.7903,90.8073,1,1,save_money
U1229,67,90008.11,550123.67,430,88,37579.39,utilities,high,0.1636,2.93,5.0101,3.8695,60.3054,0,0,stop_spending
U1230,24,147938.97,741893.2,698,38,5575.67,groceries,low,0.1994,1.27,0.4523,3.3374,35.5054,0,1,invest_more
U1231,39,39552.98,500000.93,542,18,33947.68,utilities,high,0.0791,0.6,10.2994,7.8398,15.4257,0,0,invest_more
U1232,45,11525.49,480193.01,588,129,4222.48,travel,high,0.024,4.3,4.3963,25.2748,5.1865,1,0,save_money
U1233,62,148557.23,186860.24,587,34,43221.92,travel,high,0.795,1.13,3.4913,1.0309,92.1055,1,0,invest_more
U1234,30,165915.79,198412.46,405,133,30593.91,education,high,0.8362,4.43,2.2127,0.9081,49.7747,0,0,invest_more
U1235,30,130550.67,229384.19,435,107,2014.48,travel,medium,0.5691,3.57,0.1852,1.2589,39.1652,1,0,invest_more
U1236,37,13355.66,199643.49,352,102,20424.13,health,high,0.0669,3.4,18.351,9.1346,4.9416,0,0,stop_spending
U1237,45,196223.62,221775.24,736,127,3161.35,health,low,0.8848,4.23,0.1933,1.0245,88.3006,0,1,save_money
U1238,33,67815.1,269246.09,587,94,35608.12,entertainment,low,0.2519,3.13,6.3009,2.6584,22.379,1,1,stop_spending
U1239,35,44532.81,535.93,629,59,14337.32,education,low,82.9397,1.97,3.8634,0.3032,15.5865,0,1,pay_debt
U1240,24,45119.6,948328.19,672,90,15287.4,health,low,0.0476,3.0,4.0658,12.9271,10.8287,0,1,invest_more
U1241,41,114835.96,861974.27,639,97,37090.48,health,high,0.1332,3.23,3.8758,4.8044,47.0827,0,0,invest_more
U1242,23,110483.79,371592.29,582,58,29257.93,groceries,low,0.2973,1.93,3.1778,2.2919,25.4113,0,1,invest_more
U1243,46,129616.14,601835.13,342,53,9727.08,groceries,low,0.2154,1.77,0.9005,2.9469,59.6234,0,1,invest_more
U1244,30,188945.42,619010.37,608,126,49483.27,education,high,0.3052,4.2,3.1427,2.2518,56.6836,0,0,invest_more
U1245,66,39197.75,127831.94,728,145,35609.0,education,medium,0.3066,4.83,10.9013,2.2993,25.8705,0,0,stop_spending
U1246,44,180033.48,448482.22,420,116,3478.65,education,high,0.4014,3.87,0.2319,1.6923,79.2147,0,0,invest_more
U1247,54,160268.18,166935.13,580,38,14553.85,groceries,high,0.9601,1.27,1.0897,0.8979,86.5448,0,0,invest_more
U1248,22,46136.27,814533.5,806,141,43525.76,travel,medium,0.0566,4.7,11.321,10.9723,10.15,1,0,stop_spending
U1249,31,152638.28,384150.42,699,107,30400.2,travel,low,0.3973,3.57,2.39,1.839,47.3179,1,1,save_money
U1250,63,40400.58,217807.72,309,136,22826.51,health,high,0.1855,4.53,6.7801,3.3801,25.4524,0,0,stop_spending
U1251,28,59178.58,852475.08,603,73,27652.33,travel,low,0.0694,2.43,5.6072,8.9268,16.57,1,1,stop_spending
U1252,35,111377.5,291843.3,451,76,46369.67,groceries,high,0.3816,2.53,4.9959,1.7844,38.9821,0,0,invest_more
U1253,59,196204.5,989536.27,515,141,5897.62,entertainment,high,0.1983,4.7,0.3607,3.2684,115.7607,1,0,invest_more
U1254,26,124980.31,369110.16,385,145,13275.51,utilities,high,0.3386,4.83,1.2746,1.9532,32.4949,0,0,invest_more
U1255,35,66030.11,985261.28,310,96,11042.05,travel,medium,0.067,3.2,2.0067,9.0987,23.1105,1,0,save_money
U1256,34,112103.85,978762.39,408,102,47288.25,health,high,0.1145,3.4,5.0619,5.4305,38.1153,0,0,invest_more
U1257,31,124824.92,206159.01,752,61,16280.73,education,high,0.6055,2.03,1.5651,1.3448,38.6957,0,0,invest_more
U1258,64,163469.26,752897.7,459,119,11662.98,utilities,medium,0.2171,3.97,0.8562,2.9794,104.6203,0,0,invest_more
U1259,70,38183.5,479006.89,807,51,23023.57,travel,low,0.0797,1.7,7.2357,7.9067,26.7284,1,1,invest_more
U1260,29,103198.49,729479.99,588,10,15577.0,utilities,high,0.1415,0.33,1.8113,4.5179,29.9276,0,0,invest_more
U1261,59,125486.19,69454.12,373,114,12338.17,utilities,low,1.8067,3.8,1.1799,0.5076,74.0369,0,1,invest_more
U1262,19,147618.32,137291.3,312,30,18955.97,groceries,low,1.0752,1.0,1.5409,0.7048,28.0475,0,1,invest_more
U1263,23,155054.69,644482.11,344,38,12492.31,entertainment,low,0.2406,1.27,0.9668,2.6558,35.6626,1,1,save_money
U1264,70,188333.69,599637.18,309,32,27164.27,entertainment,high,0.3141,1.07,1.7308,2.0558,131.8336,1,0,invest_more
U1265,48,26143.39,139230.1,754,46,15438.51,travel,low,0.1878,1.53,7.0864,3.5502,12.5488,1,1,save_money
U1266,24,113270.02,267456.64,426,10,41263.75,education,medium,0.4235,0.33,4.3715,1.6172,27.1848,0,0,invest_more
U1267,32,29487.56,886456.87,725,41,160.4,groceries,low,0.0333,1.37,0.0653,18.3784,9.436,0,1,pay_debt
U1268,61,83222.78,353309.91,593,62,46092.38,utilities,high,0.2356,2.07,6.6461,2.8263,50.7659,0,0,stop_spending
U1269,25,178002.54,822784.87,415,130,8561.0,travel,low,0.2163,4.33,0.5771,2.9687,44.5006,1,1,save_money
U1270,23,191728.63,281814.27,378,90,6005.71,groceries,high,0.6803,3.0,0.3759,1.0598,44.0976,0,0,invest_more
U1271,27,38709.56,428628.4,642,51,34003.72,health,high,0.0903,1.7,10.5412,6.9459,10.4516,0,0,pay_debt
U1272,60,128704.07,287005.55,406,74,45820.09,entertainment,medium,0.4484,2.47,4.2721,1.529,77.2224,1,0,invest_more
U1273,27,164036.69,711306.68,378,5,43099.53,health,low,0.2306,0.17,3.1529,2.7796,44.2899,0,1,save_money
U1274,45,70848.64,390599.57,789,22,5746.89,health,medium,0.1814,0.73,0.9734,3.6792,31.8819,0,0,save_money
U1275,49,27184.93,994771.68,486,103,17695.18,utilities,medium,0.0273,3.43,7.811,22.1844,13.3206,0,0,invest_more
U1276,59,194841.28,601743.12,641,40,40126.83,travel,medium,0.3238,1.33,2.4714,2.1547,114.9564,1,0,invest_more
U1277,70,89545.33,497102.29,846,131,26670.47,travel,medium,0.1801,4.37,3.5741,3.729,62.6817,1,0,stop_spending
U1278,33,25887.37,714921.05,839,61,35184.36,entertainment,low,0.0362,2.03,16.3096,16.9648,8.5428,1,1,stop_spending
U1279,26,48623.14,850595.11,671,147,23748.92,groceries,low,0.0572,4.9,5.8611,10.8119,12.642,0,1,stop_spending
U1280,53,183158.77,360858.54,442,80,23073.38,utilities,low,0.5076,2.67,1.5117,1.3901,97.0741,0,1,save_money
U1281,63,50040.1,224587.2,441,35,48106.39,travel,medium,0.2228,1.17,11.5363,2.9004,31.5253,1,0,invest_more
U1282,60,15005.91,964913.19,680,18,35099.95,education,low,0.0156,0.6,28.0689,38.9013,9.0035,0,1,pay_debt
U1283,23,169113.07,870476.98,330,42,18325.69,travel,low,0.1943,1.4,1.3004,3.2437,38.896,1,1,save_money
U1284,48,12370.76,831067.99,726,43,38294.34,health,low,0.0149,1.43,37.1466,40.6497,5.938,0,1,invest_more
U1285,46,110215.51,948765.76,781,110,36155.62,health,high,0.1162,3.67,3.9365,5.5325,50.6991,0,0,invest_more
U1286,29,12509.79,111266.67,361,13,30248.26,education,low,0.1124,0.43,29.0156,5.5065,3.6278,0,1,save_money
U1287,34,85314.23,423620.77,765,146,35599.2,education,high,0.2014,4.87,5.0073,3.3393,29.0068,0,0,stop_spending
U1288,51,68146.45,227314.86,460,74,48658.8,utilities,low,0.2998,2.47,8.5684,2.2179,34.7547,0,1,stop_spending
U1289,70,151195.6,400402.42,357,61,19675.32,health,high,0.3776,2.03,1.5616,1.7569,105.8369,0,0,invest_more
U1290,59,124965.85,77209.24,779,127,15728.16,utilities,medium,1.6185,4.23,1.5103,0.7373,73.7299,0,0,invest_more
U1291,24,41316.63,803339.26,734,54,13568.99,groceries,medium,0.0514,1.8,3.941,12.0115,9.916,0,0,invest_more
U1292,24,157971.48,335471.66,545,77,8221.74,groceries,low,0.4709,2.57,0.6245,1.5306,37.9132,0,1,save_money
U1293,58,123451.04,756521.44,616,53,27629.4,groceries,low,0.1632,1.77,2.6857,3.9667,71.6016,0,1,invest_more
U1294,48,61141.92,976663.15,345,149,49326.05,groceries,low,0.0626,4.97,9.681,9.7466,29.3481,0,1,stop_spending
U1295,43,69770.26,943509.14,308,96,37608.8,education,low,0.0739,3.2,6.4685,8.2588,30.0012,0,1,stop_spending
U1296,24,69749.76,390641.31,664,38,35162.57,entertainment,medium,0.1786,1.27,6.0495,3.6728,16.7399,1,0,invest_more
U1297,42,105679.9,502177.12,453,11,29400.06,utilities,high,0.2104,0.37,3.3384,3.0643,44.3856,0,0,invest_more
U1298,23,175074.35,37408.29,465,43,34150.46,health,low,4.68,1.43,2.3408,0.347,40.2671,0,1,save_money
U1299,28,191035.48,231570.08,520,41,38464.4,education,high,0.825,1.37,2.4162,0.972,53.4899,0,0,invest_more
U1300,26,198532.99,608738.93,835,92,22429.26,entertainment,medium,0.3261,3.07,1.3557,2.2327,51.6186,1,0,invest_more
U1301,67,78460.11,855952.55,741,15,44544.93,health,medium,0.0917,0.5,6.8129,6.8943,52.5683,0,0,save_money
U1302,49,49675.92,610387.23,376,44,28388.35,groceries,low,0.0814,1.47,6.8577,7.5494,24.3412,0,1,save_money
U1303,38,155600.29,309542.31,389,132,4796.29,travel,medium,0.5027,4.4,0.3699,1.3767,59.1281,1,0,invest_more
U1304,29,40679.77,280117.32,672,95,4552.54,health,medium,0.1452,3.17,1.3429,4.4478,11.7971,0,0,pay_debt
U1305,54,197367.23,978483.76,752,40,46997.49,utilities,low,0.2017,1.33,2.8575,3.3285,106.5783,0,1,save_money
U1306,50,79059.7,286625.07,718,38,22097.3,education,medium,0.2758,1.27,3.354,2.5131,39.5299,0,0,pay_debt
U1307,61,25863.2,413194.24,760,72,43882.69,groceries,high,0.0626,2.4,20.3607,9.9433,15.7766,0,0,stop_spending
U1308,24,195712.01,57058.68,550,148,496.35,entertainment,medium,3.43,4.93,0.0304,0.4337,46.9709,1,0,invest_more
U1309,47,40059.1,399280.42,374,62,19472.33,health,low,0.1003,2.07,5.8331,6.1564,18.8278,0,1,pay_debt
U1310,64,98516.74,642484.48,776,32,4382.55,groceries,medium,0.1533,1.07,0.5338,4.2781,63.0507,0,0,pay_debt
U1311,49,47899.49,328720.64,624,92,49822.27,travel,high,0.1457,3.07,12.4817,4.4113,23.4708,1,0,stop_spending
U1312,48,150844.1,114326.43,765,14,27299.55,travel,high,1.3194,0.47,2.1717,0.8147,72.4052,1,0,invest_more
U1313,41,50559.33,568206.57,689,20,46829.34,utilities,medium,0.089,0.67,11.1147,7.0673,20.7293,0,0,save_money
U1314,29,20274.73,868020.6,733,74,12678.36,groceries,low,0.0234,2.47,7.5039,26.0327,5.8797,0,1,save_money
U1315,60,62042.01,81709.11,762,112,26286.42,entertainment,low,0.7593,3.73,5.0842,1.1488,37.2252,1,1,stop_spending
U1316,37,167804.33,92441.26,738,92,48171.95,travel,low,1.8152,3.07,3.4449,0.6778,62.0876,1,1,save_money
U1317,28,76362.49,419101.08,786,142,34472.64,health,medium,0.1822,4.73,5.4172,3.6629,21.3815,0,0,stop_spending
U1318,56,77391.55,692901.44,698,7,28089.33,travel,low,0.1117,0.23,4.3554,5.7004,43.3393,1,1,invest_more
U1319,47,136912.87,616512.37,631,86,807.92,travel,medium,0.2221,2.87,0.0708,2.9987,64.349,1,0,invest_more
U1320,18,174217.26,113606.88,716,72,26082.52,utilities,low,1.5335,2.4,1.7966,0.7282,31.3591,0,1,save_money
U1321,30,130515.68,638916.4,399,14,11009.28,utilities,high,0.2043,0.47,1.0122,3.125,39.1547,0,0,invest_more
U1322,30,113756.38,166101.03,686,60,17469.47,health,high,0.6849,2.0,1.8428,1.1989,34.1269,0,0,invest_more
U1323,37,191469.85,370256.42,672,9,15167.03,education,low,0.5171,0.3,0.9506,1.4765,70.8438,0,1,save_money
U1324,40,142870.26,648911.68,766,110,20578.3,education,medium,0.2202,3.67,1.7284,3.0856,57.1481,0,0,invest_more
U1325,41,109402.27,765081.14,416,50,22995.3,travel,high,0.143,1.67,2.5223,4.3917,44.8549,1,0,invest_more
U1326,62,123029.44,542762.88,690,77,42270.07,health,medium,0.2267,2.57,4.1229,2.9717,76.2783,0,0,invest_more
U1327,24,130480.37,702092.62,401,27,40316.39,groceries,high,0.1858,0.9,3.7078,3.4172,31.3153,0,0,invest_more
U1328,57,13121.03,932496.75,406,132,37522.19,education,low,0.0141,4.4,34.3164,42.8324,7.479,0,1,stop_spending
U1329,31,130369.78,503361.52,333,79,42600.09,travel,medium,0.259,2.63,3.9212,2.4733,40.4146,1,0,invest_more
U1330,68,114801.7,114501.11,780,36,17595.62,utilities,medium,1.0026,1.2,1.8392,0.9655,78.0652,0,0,invest_more
U1331,68,182518.78,644859.42,705,6,46986.88,travel,high,0.283,0.2,3.0892,2.4516,124.1128,1,0,invest_more
U1332,68,63884.84,879607.16,570,83,41940.36,utilities,high,0.0726,2.77,7.878,8.5294,43.4417,0,0,stop_spending
U1333,27,55895.34,900187.25,724,13,874.95,entertainment,high,0.0621,0.43,0.1878,10.0036,15.0917,1,0,invest_more
U1334,43,123989.68,335089.94,740,66,27831.41,travel,high,0.37,2.2,2.6936,1.9698,53.3156,1,0,invest_more
U1335,42,132442.53,828549.9,739,37,46975.65,health,low,0.1598,1.23,4.2562,4.1013,55.6259,0,1,invest_more
U1336,63,86592.61,318124.95,462,116,11625.38,travel,high,0.2722,3.87,1.611,2.4217,54.5533,1,0,save_money
U1337,38,129973.8,784281.29,566,146,8036.75,travel,low,0.1657,4.87,0.742,3.8868,49.39,1,1,invest_more
U1338,52,27720.43,437421.04,456,12,30943.17,groceries,high,0.0634,0.4,13.3951,9.6824,14.4146,0,0,pay_debt
U1339,59,14805.08,734169.16,764,96,9409.1,travel,medium,0.0202,3.2,7.6264,30.1129,8.735,1,0,save_money
U1340,35,111729.27,245254.42,687,71,32996.96,groceries,low,0.4556,2.37,3.544,1.6403,39.1052,0,1,invest_more
U1341,56,129213.22,638386.57,405,33,23010.47,groceries,low,0.2024,1.1,2.137,3.1549,72.3594,0,1,invest_more
U1342,41,36948.72,261994.67,484,28,3961.33,travel,medium,0.141,0.93,1.2865,4.4822,15.149,1,0,save_money
U1343,22,103297.02,21956.97,375,129,47964.94,travel,high,4.7043,4.3,5.5721,0.304,22.7253,1,0,stop_spending
U1344,18,89782.35,889713.52,761,46,9072.34,travel,high,0.1009,1.53,1.2126,6.3039,16.1608,1,0,invest_more
U1345,48,129930.55,854808.93,420,92,49687.6,education,high,0.152,3.07,4.589,4.145,62.3667,0,0,invest_more
U1346,19,113831.73,158388.27,560,36,9722.98,education,low,0.7187,1.2,1.025,1.0984,21.628,0,1,invest_more
U1347,31,108419.04,760960.97,521,98,5827.94,groceries,medium,0.1425,3.27,0.645,4.4564,33.6099,0,0,invest_more
U1348,30,36327.35,83442.76,429,73,13755.96,groceries,medium,0.4354,2.43,4.544,1.5801,10.8982,0,0,invest_more
U1349,43,114784.45,294320.88,807,116,25681.56,travel,medium,0.39,3.87,2.6848,1.9182,49.3573,1,0,invest_more
U1350,68,42862.31,687057.46,587,105,5234.44,education,medium,0.0624,3.5,1.4655,9.8939,29.1464,0,0,save_money
U1351,45,160878.91,953762.07,799,115,44154.58,education,high,0.1687,3.83,3.2935,3.9331,72.3955,0,0,invest_more
U1352,54,61618.05,318748.69,410,103,21522.72,entertainment,medium,0.1933,3.43,4.1915,3.2967,33.2737,1,0,stop_spending
U1353,50,180599.99,819341.69,760,47,44483.54,entertainment,high,0.2204,1.57,2.9557,3.0797,90.3,1,0,invest_more
U1354,25,87863.57,603882.1,843,95,19975.5,travel,medium,0.1455,3.17,2.7282,4.5205,21.9659,1,0,pay_debt
U1355,41,160270.31,357744.52,374,60,32882.04,travel,medium,0.448,2.0,2.462,1.5153,65.7108,1,0,invest_more
U1356,54,33237.68,318589.14,311,89,10767.24,entertainment,low,0.1043,2.97,3.8874,5.8975,17.9483,1,1,invest_more
U1357,53,22584.68,283614.25,517,139,10951.42,entertainment,high,0.0796,4.63,5.8189,7.778,11.9699,1,0,invest_more
U1358,45,189791.5,807426.5,376,112,34138.38,entertainment,medium,0.2351,3.73,2.1585,2.7295,85.4062,1,0,invest_more
U1359,35,47648.58,49659.74,805,132,2434.91,utilities,low,0.9595,4.4,0.6132,1.0041,16.677,0,1,save_money
U1360,36,96029.17,601430.68,692,65,28863.05,groceries,high,0.1597,2.17,3.6068,4.0834,34.5705,0,0,stop_spending
U1361,43,158828.07,575758.74,304,123,14289.85,groceries,high,0.2759,4.1,1.0796,2.3181,68.2961,0,0,invest_more
U1362,69,184426.55,39120.24,316,22,23547.68,utilities,high,4.7142,0.73,1.5322,0.276,127.2543,0,0,pay_debt
U1363,38,62187.97,753692.28,709,25,27866.87,utilities,high,0.0825,0.83,5.3773,7.6054,23.6314,0,0,save_money
U1364,25,84732.22,696456.94,765,131,42448.75,entertainment,high,0.1217,4.37,6.0117,5.2917,21.1831,1,0,stop_spending
U1365,38,29521.29,224014.36,310,40,5346.27,health,high,0.1318,1.33,2.1732,4.6988,11.2181,0,0,pay_debt
U1366,62,53004.84,88016.72,677,142,49479.29,groceries,medium,0.6022,4.73,11.2018,1.3149,32.863,0,0,stop_spending
U1367,39,177830.68,43076.18,349,82,3844.6,health,high,4.1282,2.73,0.2594,0.3096,69.354,0,0,pay_debt
U1368,38,61283.29,170338.63,441,122,6083.08,travel,high,0.3598,4.07,1.1911,1.8752,23.2877,1,0,pay_debt
U1369,48,131011.69,668235.25,834,140,12102.12,health,medium,0.1961,4.67,1.1085,3.4528,62.8856,0,0,invest_more
U1370,67,195506.4,321911.36,794,62,4680.79,entertainment,high,0.6073,2.07,0.2873,1.3616,130.9893,1,0,invest_more
U1371,22,25730.91,558515.23,548,57,34778.76,utilities,low,0.0461,1.9,16.2196,13.2815,5.6608,0,1,save_money
U1372,39,12494.34,216135.47,694,53,24433.51,travel,high,0.0578,1.77,23.4668,10.7058,4.8728,1,0,invest_more
U1373,50,107646.19,313359.03,619,121,32798.94,groceries,low,0.3435,4.03,3.6563,2.0379,53.8231,0,1,invest_more
U1374,43,51569.12,363643.78,763,136,10230.73,travel,low,0.1418,4.53,2.3807,4.59,22.1747,1,1,pay_debt
U1375,24,90387.86,686266.0,404,42,23101.61,health,low,0.1317,1.4,3.067,4.7456,21.6931,0,1,save_money
U1376,51,13151.71,460846.82,573,12,23864.4,utilities,medium,0.0285,0.4,21.7746,21.2941,6.7074,0,0,pay_debt
U1377,43,32481.98,550304.26,662,115,10682.09,education,medium,0.059,3.83,3.9463,10.4766,13.9673,0,0,invest_more
U1378,42,73410.51,441340.6,678,30,2551.81,health,medium,0.1663,1.0,0.4171,3.9262,30.8324,0,0,save_money
U1379,51,65861.12,402692.1,582,140,30411.66,utilities,low,0.1636,4.67,5.5411,3.9424,33.5892,0,1,stop_spending
U1380,20,139420.5,646344.86,413,61,5847.88,education,medium,0.2157,2.03,0.5033,2.9759,27.8841,0,0,invest_more
U1381,62,55365.76,532131.72,582,62,44141.75,health,medium,0.104,2.07,9.5673,6.0406,34.3268,0,0,stop_spending
U1382,68,84462.54,101304.27,574,131,10364.7,travel,medium,0.8337,4.37,1.4726,0.9898,57.4345,1,0,invest_more
